"survey_id","PRIMARY_SAMPLE_UNIT","STATION_NR","YEAR","latitude","longitude","DEPTH","UNDERWATER_VISIBILITY","HABITAT_TYPE","ZONE_NAME","SUB_REGION_NAME","REGION_DESCRIPTION","PROT","MPA_NAME","total_abundance","species_richness"
"8068_1_2022","8068",1,2022,25.7127,-80.08719,24.384,9.5,"Isolated - patchy reef structures - high vertical relief","Forereef","Biscayne","Florida Keys: from Key West to Miami",0,"Unprotected",145,16
"8069_1_2022","8069",1,2022,24.97671,-80.53794,2.4384,6.5,"Isolated - patchy reef structures - low vertical relief","Inshore","Mid-Upper Keys Transition","Florida Keys: from Key West to Miami",0,"Unprotected",1,1
"8071_1_2022","8071",1,2022,25.74996,-80.12381,6.4008,7.5,"Isolated - patchy reef structures - low vertical relief","Inshore","Biscayne","Florida Keys: from Key West to Miami",0,"Unprotected",21,3
"8076_1_2022","8076",1,2022,25.71423,-80.08803,22.4028,10.5,"Isolated - patchy reef structures - high vertical relief","Forereef","Biscayne","Florida Keys: from Key West to Miami",0,"Unprotected",517,24
"9003_1_2022","9003",1,2022,24.61499,-81.39347,1.0668,5,"Isolated - patchy reef structures - moderate vertical relief","Inshore","Lower Keys","Florida Keys: from Key West to Miami",1,"Newfound_Harbor",20,7
"9013_1_2022","9013",1,2022,24.90357,-80.61605,4.4196,13.5,"Isolated - patchy reef structures - high vertical relief","Mid Channel","Mid-Upper Keys Transition","Florida Keys: from Key West to Miami",1,"Cheeca_Rocks",109,15
"9018_1_2022","9018",1,2022,24.89723,-80.62202,4.7244,8.5,"Isolated - patchy reef structures - high vertical relief","Mid Channel","Mid-Upper Keys Transition","Florida Keys: from Key West to Miami",0,"Unprotected",173,15
"9020_1_2022","9020",1,2022,24.89815,-80.61774,5.0292,8.5,"Isolated - patchy reef structures - high vertical relief","Mid Channel","Mid-Upper Keys Transition","Florida Keys: from Key West to Miami",0,"Unprotected",200,17
"9026_1_2022","9026",1,2022,25.2095,-80.21951,1.8288,12.5,"Contiguous reef - non-spur-groove - high vertical relief","Offshore Patch Reef","Upper Keys","Florida Keys: from Key West to Miami",1,"Carysfort",548,22
"9027_1_2022","9027",1,2022,25.2082,-80.22201,1.3716,13.5,"Contiguous reef - non-spur-groove - high vertical relief","Offshore Patch Reef","Upper Keys","Florida Keys: from Key West to Miami",1,"Carysfort",115,16
"9028_1_2022","9028",1,2022,25.20773,-80.22102,1.2192,13.5,"Contiguous reef - non-spur-groove - high vertical relief","Offshore Patch Reef","Upper Keys","Florida Keys: from Key West to Miami",1,"Carysfort",193,22
"9029_1_2022","9029",1,2022,25.13902,-80.29542,5.334,8,"Contiguous reef - non-spur-groove - high vertical relief","Offshore Patch Reef","Upper Keys","Florida Keys: from Key West to Miami",0,"Unprotected",83,8
"9030_1_2022","9030",1,2022,25.1395,-80.29491,3.5052,8.5,"Contiguous reef - non-spur-groove - high vertical relief","Offshore Patch Reef","Upper Keys","Florida Keys: from Key West to Miami",0,"Unprotected",143,16
"9036_1_2022","9036",1,2022,24.62724,-81.11044,2.286,17.5,"Contiguous reef - non-spur-groove - moderate vertical relief","Forereef","Middle Keys","Florida Keys: from Key West to Miami",1,"Sombrero",187,15
"9037_1_2022","9037",1,2022,25.21979,-80.21149,1.9812,12.5,"Spur-groove reef - high vertical relief","Forereef","Upper Keys","Florida Keys: from Key West to Miami",1,"Carysfort",171,18
"9038_1_2022","9038",1,2022,25.22296,-80.21146,2.5908,10,"Isolated - patchy reef structures - high vertical relief","Forereef","Upper Keys","Florida Keys: from Key West to Miami",1,"Carysfort",356,12
"9039_1_2022","9039",1,2022,25.22302,-80.21101,1.0668,11,"Contiguous reef - non-spur-groove - high vertical relief","Forereef","Upper Keys","Florida Keys: from Key West to Miami",1,"Carysfort",321,10
"9040_1_2022","9040",1,2022,25.22207,-80.21162,1.3716,9.5,"Contiguous reef - non-spur-groove - high vertical relief","Forereef","Upper Keys","Florida Keys: from Key West to Miami",1,"Carysfort",199,12
"9041_1_2022","9041",1,2022,25.22075,-80.21151,0.9144,12.5,"Contiguous reef - non-spur-groove - high vertical relief","Forereef","Upper Keys","Florida Keys: from Key West to Miami",1,"Carysfort",80,9
"9042_1_2022","9042",1,2022,25.22755,-80.20801,3.81,9,"Contiguous reef - non-spur-groove - high vertical relief","Forereef","Upper Keys","Florida Keys: from Key West to Miami",1,"Carysfort",49,13
"9043_1_2022","9043",1,2022,25.21177,-80.21802,3.5052,10,"Spur-groove reef - high vertical relief","Forereef","Upper Keys","Florida Keys: from Key West to Miami",1,"Carysfort",110,14
"9045_1_2022","9045",1,2022,25.21216,-80.21799,3.9624,11,"Spur-groove reef - high vertical relief","Forereef","Upper Keys","Florida Keys: from Key West to Miami",1,"Carysfort",90,9
"9046_1_2022","9046",1,2022,25.21138,-80.21945,1.9812,8.5,"Contiguous reef - non-spur-groove - high vertical relief","Forereef","Upper Keys","Florida Keys: from Key West to Miami",1,"Carysfort",31,8
"9047_1_2022","9047",1,2022,24.461,-81.8419,3.5052,5,"Spur-groove reef - high vertical relief","Forereef","Lower Keys","Florida Keys: from Key West to Miami",1,"East_Dry_Rocks",213,21
"9048_1_2022","9048",1,2022,24.5459,-81.4066,3.048,10,"Spur-groove reef - high vertical relief","Forereef","Lower Keys","Florida Keys: from Key West to Miami",1,"Looe_Key",415,15
"9049_1_2022","9049",1,2022,24.54677,-81.40353,3.9624,10,"Spur-groove reef - high vertical relief","Forereef","Lower Keys","Florida Keys: from Key West to Miami",1,"Looe_Key",316,21
"9050_1_2022","9050",1,2022,24.5462,-81.40705,2.4384,6.5,"Spur-groove reef - high vertical relief","Forereef","Lower Keys","Florida Keys: from Key West to Miami",1,"Looe_Key",163,11
"9052_1_2022","9052",1,2022,24.4596,-81.8453,2.1336,8.5,"Spur-groove reef - high vertical relief","Forereef","Lower Keys","Florida Keys: from Key West to Miami",1,"East_Dry_Rocks",124,12
"9053_1_2022","9053",1,2022,24.461,-81.84239,2.7432,6.5,"Spur-groove reef - high vertical relief","Forereef","Lower Keys","Florida Keys: from Key West to Miami",1,"East_Dry_Rocks",71,12
"9054_1_2022","9054",1,2022,24.4637,-81.8429,2.286,8,"Spur-groove reef - high vertical relief","Forereef","Lower Keys","Florida Keys: from Key West to Miami",1,"East_Dry_Rocks",201,11
"9063_1_2022","9063",1,2022,25.21684,-80.217,6.5532,5,"Contiguous reef - non-spur-groove - moderate vertical relief","Forereef","Upper Keys","Florida Keys: from Key West to Miami",1,"Carysfort",27,7
"9068_1_2022","9068",1,2022,24.54589,-81.40121,8.9916,10,"","Forereef","Lower Keys","Florida Keys: from Key West to Miami",1,"Looe_Key",281,11
"9069_1_2022","9069",1,2022,24.6249,-81.11135,7.62,10,"Contiguous reef - non-spur-groove - low vertical relief","Forereef","Middle Keys","Florida Keys: from Key West to Miami",1,"Sombrero",145,9
"9070_1_2022","9070",1,2022,24.62589,-81.1104,5.334,12.5,"Spur-groove reef - high vertical relief","Forereef","Middle Keys","Florida Keys: from Key West to Miami",1,"Sombrero",541,19
"9071_1_2022","9071",1,2022,25.22213,-80.21004,3.9624,12.5,"Spur-groove reef - high vertical relief","Forereef","Upper Keys","Florida Keys: from Key West to Miami",1,"Carysfort",87,20
"9072_1_2022","9072",1,2022,25.22265,-80.20949,5.7912,8.5,"Spur-groove reef - high vertical relief","Forereef","Upper Keys","Florida Keys: from Key West to Miami",1,"Carysfort",35,10
"9073_1_2022","9073",1,2022,25.21761,-80.21397,5.1816,5,"Spur-groove reef - high vertical relief","Forereef","Upper Keys","Florida Keys: from Key West to Miami",1,"Carysfort",36,9
"9074_1_2022","9074",1,2022,25.22846,-80.20702,5.1816,12.5,"Spur-groove reef - high vertical relief","Forereef","Upper Keys","Florida Keys: from Key West to Miami",1,"Carysfort",203,21
"9076_1_2022","9076",1,2022,25.21718,-80.21401,5.334,5,"Spur-groove reef - high vertical relief","Forereef","Upper Keys","Florida Keys: from Key West to Miami",1,"Carysfort",108,11
"9079_1_2022","9079",1,2022,25.22186,-80.20743,5.1816,5,"Contiguous reef - non-spur-groove - high vertical relief","Forereef","Upper Keys","Florida Keys: from Key West to Miami",1,"Carysfort",219,19
"9080_1_2022","9080",1,2022,25.22186,-80.20496,6.096,8,"Contiguous reef - non-spur-groove - high vertical relief","Forereef","Upper Keys","Florida Keys: from Key West to Miami",1,"Carysfort",58,13
"9081_1_2022","9081",1,2022,25.21799,-80.21851,6.2484,5,"Contiguous reef - non-spur-groove - high vertical relief","Forereef","Upper Keys","Florida Keys: from Key West to Miami",1,"Carysfort",142,16
"9082_1_2022","9082",1,2022,25.21712,-80.21651,5.334,5.5,"Contiguous reef - non-spur-groove - high vertical relief","Forereef","Upper Keys","Florida Keys: from Key West to Miami",1,"Carysfort",58,16
"9083_1_2022","9083",1,2022,25.21761,-80.21651,5.9436,5,"Contiguous reef - non-spur-groove - high vertical relief","Forereef","Upper Keys","Florida Keys: from Key West to Miami",1,"Carysfort",95,11
"9084_1_2022","9084",1,2022,25.21748,-80.21811,6.7056,6,"Contiguous reef - non-spur-groove - high vertical relief","Forereef","Upper Keys","Florida Keys: from Key West to Miami",1,"Carysfort",125,15
"9085_1_2022","9085",1,2022,25.21531,-80.21503,8.8392,7.5,"Contiguous reef - non-spur-groove - high vertical relief","Forereef","Upper Keys","Florida Keys: from Key West to Miami",1,"Carysfort",70,10
"9086_1_2022","9086",1,2022,24.4596,-81.8458,4.572,8,"Spur-groove reef - high vertical relief","Forereef","Lower Keys","Florida Keys: from Key West to Miami",1,"East_Dry_Rocks",129,15
"9087_1_2022","9087",1,2022,24.54538,-81.40608,7.7724,9,"Spur-groove reef - high vertical relief","Forereef","Lower Keys","Florida Keys: from Key West to Miami",1,"Looe_Key",221,10
"9088_1_2022","9088",1,2022,24.54497,-81.4071,7.3152,9.5,"Spur-groove reef - high vertical relief","Forereef","Lower Keys","Florida Keys: from Key West to Miami",1,"Looe_Key",335,18
"9089_1_2022","9089",1,2022,24.54673,-81.40108,6.7056,10,"Spur-groove reef - high vertical relief","Forereef","Lower Keys","Florida Keys: from Key West to Miami",1,"Looe_Key",187,14
"9090_1_2022","9090",1,2022,24.54408,-81.40804,9.144,9,"Spur-groove reef - high vertical relief","Forereef","Lower Keys","Florida Keys: from Key West to Miami",1,"Looe_Key",232,11
"9091_1_2022","9091",1,2022,24.54586,-81.4045,6.4008,9.5,"Spur-groove reef - high vertical relief","Forereef","Lower Keys","Florida Keys: from Key West to Miami",1,"Looe_Key",191,12
"9092_1_2022","9092",1,2022,24.54597,-81.4026,7.9248,7,"Spur-groove reef - high vertical relief","Forereef","Lower Keys","Florida Keys: from Key West to Miami",1,"Looe_Key",114,10
"9093_1_2022","9093",1,2022,24.54458,-81.41058,7.0104,12.5,"Spur-groove reef - high vertical relief","Forereef","Lower Keys","Florida Keys: from Key West to Miami",1,"Looe_Key",568,23
"9097_1_2022","9097",1,2022,24.46003,-81.84194,6.5532,5,"","Forereef","Lower Keys","Florida Keys: from Key West to Miami",0,"Unprotected",118,9
"9100_1_2022","9100",1,2022,24.46188,-81.83999,6.858,7.5,"Contiguous reef - non-spur-groove - high vertical relief","Forereef","Lower Keys","Florida Keys: from Key West to Miami",1,"East_Dry_Rocks",68,7
"9112_1_2022","9112",1,2022,24.90447,-80.61357,5.0292,8.5,"Isolated - patchy reef structures - high vertical relief","Mid Channel","Mid-Upper Keys Transition","Florida Keys: from Key West to Miami",1,"Cheeca_Rocks",237,17
"9119_1_2022","9119",1,2022,24.90403,-80.61852,4.8768,8.5,"Isolated - patchy reef structures - high vertical relief","Mid Channel","Mid-Upper Keys Transition","Florida Keys: from Key West to Miami",1,"Cheeca_Rocks",307,18
"9122_1_2022","9122",1,2022,24.90358,-80.61902,4.4196,13.5,"Isolated - patchy reef structures - high vertical relief","Mid Channel","Mid-Upper Keys Transition","Florida Keys: from Key West to Miami",1,"Cheeca_Rocks",140,11
"9128_1_2022","9128",1,2022,25.20852,-80.2219,2.286,13,"Contiguous reef - non-spur-groove - high vertical relief","Offshore Patch Reef","Upper Keys","Florida Keys: from Key West to Miami",1,"Carysfort",32,9
"9138_1_2022","9138",1,2022,25.22209,-80.21058,2.1336,12.5,"Spur-groove reef - high vertical relief","Forereef","Upper Keys","Florida Keys: from Key West to Miami",1,"Carysfort",186,19
"9139_1_2022","9139",1,2022,25.22801,-80.20794,3.6576,9,"Contiguous reef - non-spur-groove - high vertical relief","Forereef","Upper Keys","Florida Keys: from Key West to Miami",1,"Carysfort",181,17
"9142_1_2022","9142",1,2022,25.2194,-80.21202,2.7432,11,"Spur-groove reef - high vertical relief","Forereef","Upper Keys","Florida Keys: from Key West to Miami",1,"Carysfort",312,16
"9144_1_2022","9144",1,2022,25.21091,-80.21903,1.6764,7.5,"Contiguous reef - non-spur-groove - high vertical relief","Forereef","Upper Keys","Florida Keys: from Key West to Miami",1,"Carysfort",167,15
"9151_1_2022","9151",1,2022,24.62678,-81.11092,1.8288,17.5,"Spur-groove reef - high vertical relief","Forereef","Middle Keys","Florida Keys: from Key West to Miami",1,"Sombrero",292,20
"9161_1_2022","9161",1,2022,25.21313,-80.2161,9.6012,6,"Contiguous reef - non-spur-groove - high vertical relief","Forereef","Upper Keys","Florida Keys: from Key West to Miami",1,"Carysfort",285,21
"9166_1_2022","9166",1,2022,24.54535,-81.40321,8.9916,5.5,"Isolated - patchy reef structures - moderate vertical relief","Forereef","Lower Keys","Florida Keys: from Key West to Miami",1,"Looe_Key",113,8
"9167_1_2022","9167",1,2022,24.54502,-81.40603,7.62,10,"Spur-groove reef - high vertical relief","Forereef","Lower Keys","Florida Keys: from Key West to Miami",1,"Looe_Key",257,14
"9176_1_2022","9176",1,2022,25.21806,-80.21402,5.334,5,"Contiguous reef - non-spur-groove - high vertical relief","Forereef","Upper Keys","Florida Keys: from Key West to Miami",1,"Carysfort",135,9
"9180_1_2022","9180",1,2022,25.21758,-80.21352,5.6388,5,"Contiguous reef - non-spur-groove - high vertical relief","Forereef","Upper Keys","Florida Keys: from Key West to Miami",1,"Carysfort",136,12
"9194_1_2022","9194",1,2022,24.62538,-81.11042,6.858,9,"","Forereef","Middle Keys","Florida Keys: from Key West to Miami",1,"Sombrero",202,12
"9195_1_2022","9195",1,2022,25.22077,-80.21005,5.6388,10,"Contiguous reef - non-spur-groove - high vertical relief","Forereef","Upper Keys","Florida Keys: from Key West to Miami",1,"Carysfort",53,10
"9196_1_2022","9196",1,2022,25.2077,-80.2196,8.0772,5,"Contiguous reef - non-spur-groove - high vertical relief","Forereef","Upper Keys","Florida Keys: from Key West to Miami",1,"Carysfort",105,14
"9199_1_2022","9199",1,2022,24.46102,-81.84145,6.096,7.5,"Spur-groove reef - high vertical relief","Forereef","Lower Keys","Florida Keys: from Key West to Miami",1,"East_Dry_Rocks",248,18
"9210_1_2022","9210",1,2022,24.90355,-80.60961,4.8768,9,"Isolated - patchy reef structures - high vertical relief","Mid Channel","Mid-Upper Keys Transition","Florida Keys: from Key West to Miami",0,"Unprotected",246,21
"9211_1_2022","9211",1,2022,24.90423,-80.60965,5.4864,10,"Isolated - patchy reef structures - high vertical relief","Mid Channel","Mid-Upper Keys Transition","Florida Keys: from Key West to Miami",0,"Unprotected",237,19
"9215_1_2022","9215",1,2022,24.89819,-80.61919,5.0292,8.5,"Isolated - patchy reef structures - high vertical relief","Mid Channel","Mid-Upper Keys Transition","Florida Keys: from Key West to Miami",0,"Unprotected",199,21
"9228_1_2022","9228",1,2022,25.2077,-80.22251,3.5052,10,"Isolated - patchy reef structures - high vertical relief","Offshore Patch Reef","Upper Keys","Florida Keys: from Key West to Miami",1,"Carysfort",278,12
"9235_1_2022","9235",1,2022,24.54726,-81.40509,0.762,7.5,"Contiguous reef - non-spur-groove - moderate vertical relief","Forereef","Lower Keys","Florida Keys: from Key West to Miami",1,"Looe_Key",126,12
"9255_1_2022","9255",1,2022,24.46007,-81.84243,4.8768,6,"Contiguous reef - non-spur-groove - moderate vertical relief","Forereef","Lower Keys","Florida Keys: from Key West to Miami",1,"East_Dry_Rocks",111,12
"9256_1_2022","9256",1,2022,25.22127,-80.21392,4.4196,6.5,"Contiguous reef - non-spur-groove - high vertical relief","Forereef","Upper Keys","Florida Keys: from Key West to Miami",1,"Carysfort",122,13
"9265_1_2022","9265",1,2022,25.22135,-80.21333,5.9436,5.5,"Contiguous reef - non-spur-groove - high vertical relief","Forereef","Upper Keys","Florida Keys: from Key West to Miami",1,"Carysfort",32,7
"9298_1_2022","9298",1,2022,24.45918,-81.8434,5.6388,7.5,"Contiguous reef - non-spur-groove - moderate vertical relief","Forereef","Lower Keys","Florida Keys: from Key West to Miami",0,"Unprotected",62,11
"1000_1_2024","1000",1,2024,24.53086,-81.87196,3.5052,6.5,"Isolated - patchy reef structures - low vertical relief","Inshore","Lower Keys","Florida Keys: from Key West to Miami",0,"Unprotected",48.97,14
"1001_1_2024","1001",1,2024,24.5845,-81.58299,3.6576,4,"Isolated - patchy reef structures - low vertical relief","Inshore","Lower Keys","Florida Keys: from Key West to Miami",0,"Unprotected",12.48,7
"1002_1_2024","1002",1,2024,24.51329,-81.92823,4.1148,7.5,"Isolated - patchy reef structures - high vertical relief","Inshore","Lower Keys","Florida Keys: from Key West to Miami",0,"Unprotected",248.42,39
"1005_1_2024","1005",1,2024,24.75092,-80.92047,4.7244,5.5,"Isolated - patchy reef structures - low vertical relief","Inshore","Middle Keys","Florida Keys: from Key West to Miami",0,"Unprotected",3,3
"1006_1_2024","1006",1,2024,24.96343,-80.54371,3.2004,4,"Isolated - patchy reef structures - low vertical relief","Inshore","Mid-Upper Keys Transition","Florida Keys: from Key West to Miami",0,"Unprotected",7.5,4
"1007_1_2024","1007",1,2024,24.97615,-80.53717,2.5908,4,"Isolated - patchy reef structures - low vertical relief","Inshore","Mid-Upper Keys Transition","Florida Keys: from Key West to Miami",0,"Unprotected",1,2
"1008_1_2024","1008",1,2024,25.14653,-80.36194,2.7432,4.5,"Isolated - patchy reef structures - low vertical relief","Inshore","Upper Keys","Florida Keys: from Key West to Miami",0,"Unprotected",5.5,6
"1009_1_2024","1009",1,2024,25.33015,-80.23357,3.81,5,"Isolated - patchy reef structures - low vertical relief","Inshore","Biscayne","Florida Keys: from Key West to Miami",0,"Unprotected",4.99,2
"1010_1_2024","1010",1,2024,25.71774,-80.116,7.0104,10,"Isolated - patchy reef structures - low vertical relief","Inshore","Biscayne","Florida Keys: from Key West to Miami",0,"Unprotected",26.48,11
"1012_1_2024","1012",1,2024,24.55903,-81.50763,5.7912,7,"Isolated - patchy reef structures - moderate vertical relief","Mid Channel","Lower Keys","Florida Keys: from Key West to Miami",0,"Unprotected",83.44,32
"1013_1_2024","1013",1,2024,24.57956,-81.43365,8.9916,6.5,"Isolated - patchy reef structures - high vertical relief","Mid Channel","Lower Keys","Florida Keys: from Key West to Miami",0,"Unprotected",106.92,34
"1015_1_2024","1015",1,2024,24.49642,-81.73317,8.6868,4.5,"Isolated - patchy reef structures - high vertical relief","Mid Channel","Lower Keys","Florida Keys: from Key West to Miami",0,"Unprotected",101.47,25
"1017_1_2024","1017",1,2024,24.46994,-81.97912,12.6492,5.5,"Isolated - patchy reef structures - high vertical relief","Mid Channel","Lower Keys","Florida Keys: from Key West to Miami",0,"Unprotected",295.87,39
"1018_1_2024","1018",1,2024,24.5479,-81.52922,9.2964,4,"Isolated - patchy reef structures - high vertical relief","Mid Channel","Lower Keys","Florida Keys: from Key West to Miami",0,"Unprotected",453.96,33
"1019_1_2024","1019",1,2024,24.5623,-81.49341,7.62,7.5,"Isolated - patchy reef structures - moderate vertical relief","Mid Channel","Lower Keys","Florida Keys: from Key West to Miami",0,"Unprotected",116.41,27
"1020_1_2024","1020",1,2024,24.56356,-81.47892,7.4676,7,"Isolated - patchy reef structures - moderate vertical relief","Mid Channel","Lower Keys","Florida Keys: from Key West to Miami",0,"Unprotected",76.98,32
"1022_1_2024","1022",1,2024,24.54574,-81.56443,5.6388,4.5,"Isolated - patchy reef structures - high vertical relief","Mid Channel","Lower Keys","Florida Keys: from Key West to Miami",0,"Unprotected",76.45,29
"1023_1_2024","1023",1,2024,24.57977,-81.44259,7.3152,5.5,"Isolated - patchy reef structures - high vertical relief","Mid Channel","Lower Keys","Florida Keys: from Key West to Miami",0,"Unprotected",324.42,44
"1024_1_2024","1024",1,2024,24.46666,-82.00258,12.192,8.5,"Isolated - patchy reef structures - high vertical relief","Mid Channel","Lower Keys","Florida Keys: from Key West to Miami",0,"Unprotected",637.83,39
"1025_1_2024","1025",1,2024,24.46708,-81.95715,12.0396,7.5,"Isolated - patchy reef structures - high vertical relief","Mid Channel","Lower Keys","Florida Keys: from Key West to Miami",0,"Unprotected",177.35,33
"1026_1_2024","1026",1,2024,24.53488,-81.60772,5.334,6,"Isolated - patchy reef structures - moderate vertical relief","Mid Channel","Lower Keys","Florida Keys: from Key West to Miami",0,"Unprotected",167.88,31
"1027_1_2024","1027",1,2024,24.59182,-81.37772,9.144,5,"Isolated - patchy reef structures - high vertical relief","Mid Channel","Lower Keys","Florida Keys: from Key West to Miami",0,"Unprotected",218.93,30
"1028_1_2024","1028",1,2024,24.50813,-81.74502,8.8392,4,"Isolated - patchy reef structures - high vertical relief","Mid Channel","Lower Keys","Florida Keys: from Key West to Miami",0,"Unprotected",150.46,28
"1030_1_2024","1030",1,2024,24.53116,-81.60685,8.382,5,"Isolated - patchy reef structures - high vertical relief","Mid Channel","Lower Keys","Florida Keys: from Key West to Miami",0,"Unprotected",183.93,35
"1031_1_2024","1031",1,2024,24.69533,-80.99591,11.2776,6.5,"Isolated - patchy reef structures - moderate vertical relief","Mid Channel","Middle Keys","Florida Keys: from Key West to Miami",0,"Unprotected",45.48,9
"1032_1_2024","1032",1,2024,24.67942,-81.01282,11.43,6.5,"Isolated - patchy reef structures - high vertical relief","Mid Channel","Middle Keys","Florida Keys: from Key West to Miami",0,"Unprotected",1211.44,32
"1033_1_2024","1033",1,2024,24.7039,-80.99354,7.1628,6,"Isolated - patchy reef structures - high vertical relief","Mid Channel","Middle Keys","Florida Keys: from Key West to Miami",0,"Unprotected",107.44,27
"1034_1_2024","1034",1,2024,24.65322,-81.15993,7.9248,4.5,"Isolated - patchy reef structures - moderate vertical relief","Mid Channel","Middle Keys","Florida Keys: from Key West to Miami",0,"Unprotected",147.97,19
"1035_1_2024","1035",1,2024,24.94441,-80.54507,5.4864,9,"Isolated - patchy reef structures - low vertical relief","Mid Channel","Mid-Upper Keys Transition","Florida Keys: from Key West to Miami",0,"Unprotected",22,11
"1036_1_2024","1036",1,2024,24.89672,-80.61926,4.1148,9,"Isolated - patchy reef structures - high vertical relief","Mid Channel","Mid-Upper Keys Transition","Florida Keys: from Key West to Miami",0,"Unprotected",161.46,34
"1037_1_2024","1037",1,2024,25.26567,-80.24751,2.8956,4.5,"Isolated - patchy reef structures - moderate vertical relief","Mid Channel","Upper Keys","Florida Keys: from Key West to Miami",0,"Unprotected",104.44,23
"1038_1_2024","1038",1,2024,25.06914,-80.39492,2.5908,10,"Isolated - patchy reef structures - low vertical relief","Mid Channel","Upper Keys","Florida Keys: from Key West to Miami",0,"Unprotected",79.96,23
"1039_1_2024","1039",1,2024,25.26877,-80.24578,3.6576,5,"Isolated - patchy reef structures - high vertical relief","Mid Channel","Upper Keys","Florida Keys: from Key West to Miami",0,"Unprotected",218.46,32
"1040_1_2024","1040",1,2024,25.0419,-80.4249,3.048,5.5,"Isolated - patchy reef structures - moderate vertical relief","Mid Channel","Upper Keys","Florida Keys: from Key West to Miami",0,"Unprotected",75.95,18
"1041_1_2024","1041",1,2024,25.28109,-80.24487,4.7244,4.5,"Isolated - patchy reef structures - moderate vertical relief","Mid Channel","Upper Keys","Florida Keys: from Key West to Miami",0,"Unprotected",182.93,27
"1042_1_2024","1042",1,2024,25.41101,-80.14757,7.1628,5.5,"Isolated - patchy reef structures - high vertical relief","Mid Channel","Biscayne","Florida Keys: from Key West to Miami",0,"Unprotected",364.94,37
"1043_1_2024","1043",1,2024,25.36642,-80.1743,4.7244,5,"Isolated - patchy reef structures - high vertical relief","Mid Channel","Biscayne","Florida Keys: from Key West to Miami",0,"Unprotected",186.43,33
"1044_1_2024","1044",1,2024,25.34704,-80.19814,5.1816,10.5,"Isolated - patchy reef structures - moderate vertical relief","Mid Channel","Biscayne","Florida Keys: from Key West to Miami",0,"Unprotected",80.98,24
"1045_1_2024","1045",1,2024,25.47481,-80.1526,3.81,8,"Isolated - patchy reef structures - high vertical relief","Mid Channel","Biscayne","Florida Keys: from Key West to Miami",0,"Unprotected",184.94,24
"1046_1_2024","1046",1,2024,25.45749,-80.15923,4.2672,4,"Isolated - patchy reef structures - high vertical relief","Mid Channel","Biscayne","Florida Keys: from Key West to Miami",0,"Unprotected",191.96,35
"1047_1_2024","1047",1,2024,25.33776,-80.19815,3.81,9,"Isolated - patchy reef structures - moderate vertical relief","Mid Channel","Biscayne","Florida Keys: from Key West to Miami",0,"Unprotected",97.96,27
"1048_1_2024","1048",1,2024,25.39076,-80.16371,2.8956,8.5,"","Mid Channel","Biscayne","Florida Keys: from Key West to Miami",0,"Unprotected",100.44,29
"1049_1_2024","1049",1,2024,25.41967,-80.16181,5.0292,5,"Isolated - patchy reef structures - high vertical relief","Mid Channel","Biscayne","Florida Keys: from Key West to Miami",0,"Unprotected",435.92,35
"1050_1_2024","1050",1,2024,25.34528,-80.16637,6.2484,12.5,"Isolated - patchy reef structures - moderate vertical relief","Mid Channel","Biscayne","Florida Keys: from Key West to Miami",0,"Unprotected",119.4,27
"1051_1_2024","1051",1,2024,25.47486,-80.15582,5.0292,7,"Isolated - patchy reef structures - high vertical relief","Inshore","Biscayne","Florida Keys: from Key West to Miami",0,"Unprotected",271.96,37
"1052_1_2024","1052",1,2024,25.48109,-80.14621,6.5532,8,"Isolated - patchy reef structures - high vertical relief","Mid Channel","Biscayne","Florida Keys: from Key West to Miami",0,"Unprotected",128.47,23
"1053_1_2024","1053",1,2024,25.37877,-80.17024,7.3152,5.5,"Isolated - patchy reef structures - high vertical relief","Mid Channel","Biscayne","Florida Keys: from Key West to Miami",0,"Unprotected",327.94,29
"1054_1_2024","1054",1,2024,25.35266,-80.18668,2.7432,7.5,"Isolated - patchy reef structures - high vertical relief","Mid Channel","Biscayne","Florida Keys: from Key West to Miami",0,"Unprotected",124.4,32
"1055_1_2024","1055",1,2024,25.36047,-80.16088,8.2296,10,"Isolated - patchy reef structures - high vertical relief","Mid Channel","Biscayne","Florida Keys: from Key West to Miami",0,"Unprotected",128.42,37
"1056_1_2024","1056",1,2024,25.39902,-80.15926,5.4864,9,"Isolated - patchy reef structures - moderate vertical relief","Mid Channel","Biscayne","Florida Keys: from Key West to Miami",0,"Unprotected",207.95,33
"1057_1_2024","1057",1,2024,25.35562,-80.17794,2.4384,8,"Isolated - patchy reef structures - high vertical relief","Mid Channel","Biscayne","Florida Keys: from Key West to Miami",0,"Unprotected",126.95,28
"1058_1_2024","1058",1,2024,25.38047,-80.15696,7.1628,15.5,"Isolated - patchy reef structures - high vertical relief","Mid Channel","Biscayne","Florida Keys: from Key West to Miami",0,"Unprotected",174.41,41
"1059_1_2024","1059",1,2024,25.46333,-80.15057,5.1816,5,"Isolated - patchy reef structures - high vertical relief","Mid Channel","Biscayne","Florida Keys: from Key West to Miami",0,"Unprotected",88.43,30
"1060_1_2024","1060",1,2024,25.484,-80.12811,5.9436,6.5,"Isolated - patchy reef structures - high vertical relief","Mid Channel","Biscayne","Florida Keys: from Key West to Miami",0,"Unprotected",162.93,30
"1061_1_2024","1061",1,2024,25.42358,-80.15806,2.5908,5,"Isolated - patchy reef structures - high vertical relief","Mid Channel","Biscayne","Florida Keys: from Key West to Miami",0,"Unprotected",72.96,27
